ano,id_municipio,expectativa_anos_estudo,taxa_analfabetismo_15_a_17,taxa_atraso_0_medio,taxa_freq_bruta_medio,taxa_freq_15_17,indice_gini,idhm_e,idhm_l,idhm_r
2010,1700301,8.93,5.64,69.32,53.99,77.47,0.48,0.571,0.804,0.618
2010,1700350,10.02,0.85,61.93,65.26,84.39,0.47,0.596,0.801,0.61
2010,1700400,9.09,2.44,66.75,54.12,72.5,0.57,0.524,0.796,0.616
2010,1700707,9.85,1.92,67.42,66.05,83.17,0.47,0.623,0.843,0.677
2010,1701002,11.24,3.64,67.66,74.85,84.61,0.48,0.605,0.804,0.621
2010,1701051,10.71,2.17,87.42,72.6,96.04,0.47,0.612,0.773,0.576
2010,1701101,10.01,1.61,70.94,72.87,88.56,0.48,0.588,0.791,0.593
2010,1701309,9.2,3.08,74.44,48.84,85.08,0.54,0.461,0.739,0.611
2010,1701903,10.12,1.73,71.29,80.15,83.92,0.56,0.553,0.805,0.587
2010,1702000,9.92,1.26,69.25,79.04,83.91,0.49,0.602,0.796,0.642
2010,1702109,10.05,1.15,72.71,79.9,85.05,0.56,0.712,0.821,0.727
2010,1702158,9.89,0.82,72.95,54.75,81.38,0.52,0.473,0.756,0.617
2010,1702208,9.62,2.71,67.93,83.95,82.88,0.57,0.525,0.793,0.604
2010,1702307,9.91,1.34,68.73,83.62,85.61,0.51,0.601,0.81,0.645
2010,1702406,9.69,2.24,60.87,75.19,87.62,0.61,0.523,0.829,0.636
2010,1702554,10.53,1.57,73.21,70.61,77.18,0.52,0.619,0.793,0.614
2010,1702703,8.41,2.15,82.85,9.46,83.31,0.68,0.57,0.804,0.676
2010,1702901,10.11,2.62,66.57,82.25,79.69,0.5,0.566,0.733,0.595
2010,1703008,9.51,3.53,61.95,71.86,91.44,0.49,0.568,0.792,0.589
2010,1703057,9.92,2.63,75.14,70.77,71.78,0.55,0.571,0.797,0.57
2010,1703073,9.18,2.91,64.57,59.59,89.74,0.55,0.517,0.76,0.557
2010,1703107,9.52,1.74,71.04,56.65,75.41,0.44,0.541,0.817,0.6
2010,1703206,9.8,1.01,72.61,79.42,78.41,0.42,0.573,0.748,0.606
2010,1703305,9.92,3.57,68.16,50.91,82.35,0.5,0.555,0.833,0.621
2010,1703602,10.06,1.42,75.7,74.11,80.24,0.53,0.601,0.831,0.64
2010,1703701,10.34,2.99,67.81,92.6,85.32,0.55,0.619,0.82,0.635
2010,1703800,9.79,2.53,77.32,73.35,83.23,0.56,0.601,0.713,0.575
2010,1703826,10.77,0.66,65.49,92.26,94.32,0.47,0.59,0.762,0.548
2010,1703842,7.92,2.72,56.0,44.24,70.64,0.67,0.377,0.738,0.578
2010,1703867,9.38,0.46,69.49,73.68,91.04,0.46,0.549,0.826,0.639
2010,1703883,9.39,1.16,69.05,63.87,87.47,0.48,0.521,0.81,0.621
2010,1703891,10.29,2.83,70.87,67.98,78.19,0.56,0.531,0.728,0.543
2010,1703909,11.0,1.61,56.81,96.26,90.15,0.61,0.534,0.825,0.647
2010,1704105,9.36,4.83,65.46,43.02,87.23,0.63,0.461,0.7,0.571
2010,1704600,9.52,4.65,57.17,85.81,86.11,0.51,0.529,0.726,0.619
2010,1705102,10.1,1.33,77.91,97.26,85.06,0.62,0.497,0.814,0.59
2010,1705508,9.52,2.37,65.34,64.0,80.95,0.56,0.614,0.814,0.69
2010,1705557,11.17,1.15,91.87,96.98,90.95,0.52,0.639,0.815,0.649
2010,1705607,8.44,3.82,67.67,49.58,83.66,0.55,0.478,0.739,0.588
2010,1706001,9.13,3.77,62.2,62.61,77.9,0.55,0.508,0.76,0.574
2010,1706100,9.68,1.55,69.68,69.84,84.22,0.57,0.57,0.805,0.663
2010,1706258,9.46,1.52,62.39,83.72,86.58,0.48,0.555,0.798,0.603
2010,1706506,8.64,4.75,73.27,49.01,64.36,0.51,0.429,0.764,0.597
2010,1707009,9.94,0.68,70.58,82.69,88.62,0.57,0.624,0.822,0.673
2010,1707108,9.97,2.2,68.91,78.27,82.83,0.64,0.585,0.816,0.667
2010,1707207,8.78,1.4,63.61,60.73,80.15,0.56,0.442,0.813,0.551
2010,1707306,10.13,0.75,80.88,64.64,81.46,0.56,0.566,0.846,0.654
2010,1707405,10.26,2.87,69.17,85.89,91.46,0.55,0.524,0.715,0.495
2010,1707553,10.16,0.44,73.23,59.12,93.2,0.56,0.638,0.813,0.653
2010,1707652,9.38,1.51,89.16,54.56,75.9,0.52,0.6,0.822,0.664
2010,1707702,9.38,2.55,59.81,60.41,81.04,0.54,0.522,0.792,0.578
2010,1708205,9.16,2.32,78.8,61.18,80.63,0.52,0.587,0.801,0.64
2010,1708254,10.04,1.89,63.9,47.08,82.93,0.46,0.575,0.808,0.616
2010,1708304,8.9,3.47,59.84,56.18,80.34,0.54,0.497,0.805,0.598
2010,1709005,8.28,4.63,63.01,48.23,82.48,0.61,0.462,0.765,0.541
2010,1709302,10.08,1.68,76.33,83.19,89.37,0.61,0.67,0.839,0.724
2010,1709500,9.88,0.98,71.29,75.8,84.96,0.54,0.706,0.843,0.736
2010,1709807,9.68,1.11,54.45,82.78,96.02,0.43,0.518,0.797,0.576
2010,1710508,8.91,7.73,56.58,66.19,91.24,0.58,0.491,0.798,0.585
2010,1710706,9.46,5.63,61.06,75.15,77.05,0.57,0.511,0.799,0.572
2010,1710904,9.81,1.28,60.12,65.79,87.87,0.52,0.446,0.796,0.611
2010,1711100,9.68,1.92,68.5,46.65,78.73,0.44,0.531,0.842,0.613
2010,1711506,9.35,2.99,77.14,78.46,85.17,0.64,0.529,0.815,0.672
2010,1711803,8.79,0.0,53.46,65.87,86.79,0.52,0.478,0.742,0.563
2010,1711902,7.9,5.23,73.46,54.76,71.79,0.51,0.496,0.787,0.63
2010,1711951,8.3,4.4,60.37,34.17,93.2,0.6,0.471,0.758,0.543
2010,1712009,8.18,1.14,67.23,28.97,80.91,0.58,0.573,0.798,0.673
2010,1712157,10.14,5.56,94.37,93.38,82.76,0.51,0.62,0.775,0.598
2010,1712405,9.06,5.98,58.98,38.29,79.62,0.74,0.415,0.765,0.584
2010,1712454,10.73,0.65,68.59,80.8,85.42,0.49,0.605,0.726,0.593
2010,1712504,9.39,2.4,59.59,72.39,83.56,0.53,0.504,0.792,0.63
2010,1712702,8.15,7.98,44.15,63.38,86.19,0.52,0.463,0.823,0.586
2010,1712801,8.83,4.76,78.36,60.81,77.28,0.52,0.498,0.724,0.542
2010,1713205,9.9,1.54,61.34,60.65,84.55,0.54,0.579,0.82,0.675
2010,1713304,9.49,2.22,64.89,76.35,86.5,0.48,0.571,0.804,0.633
2010,1713601,9.44,2.16,56.14,74.92,87.02,0.62,0.489,0.808,0.608
2010,1713700,9.48,0.85,49.7,57.62,91.35,0.48,0.547,0.76,0.572
2010,1713809,8.44,1.47,48.83,45.29,77.31,0.51,0.522,0.81,0.586
2010,1713957,8.93,5.24,74.96,37.71,82.98,0.54,0.524,0.745,0.543
2010,1714203,9.88,3.42,72.83,70.33,88.09,0.59,0.556,0.847,0.646
2010,1714302,10.39,2.85,52.46,86.74,87.7,0.52,0.576,0.792,0.584
2010,1714880,9.44,2.74,59.79,97.97,75.7,0.52,0.535,0.765,0.614
2010,1715002,10.69,1.56,76.58,81.84,93.21,0.52,0.628,0.791,0.582
2010,1715101,9.07,3.66,62.16,67.51,82.45,0.55,0.53,0.797,0.618
2010,1715150,11.04,0.0,74.69,54.94,92.91,0.52,0.654,0.812,0.642
2010,1715259,9.72,1.92,71.3,60.46,87.29,0.45,0.52,0.73,0.559
2010,1715507,10.88,0.0,68.97,75.48,89.79,0.55,0.614,0.798,0.627
2010,1715705,7.49,2.17,57.74,43.96,74.31,0.57,0.436,0.756,0.564
2010,1715754,9.66,1.49,78.76,64.78,91.33,0.52,0.571,0.817,0.652
2010,1716109,10.67,1.25,75.55,97.51,87.8,0.62,0.706,0.831,0.759
2010,1716208,9.07,3.63,55.81,51.93,83.87,0.65,0.461,0.777,0.588
2010,1716307,10.66,1.94,72.66,90.19,89.2,0.52,0.587,0.792,0.621
2010,1716505,9.75,1.9,71.98,76.02,83.81,0.5,0.664,0.846,0.699
2010,1716604,9.21,1.64,61.03,78.16,85.31,0.62,0.555,0.812,0.679
2010,1716653,10.48,1.35,66.78,84.86,84.83,0.47,0.518,0.806,0.589
2010,1716703,10.78,2.3,78.54,43.16,80.68,0.5,0.574,0.816,0.645
2010,1717008,9.13,2.73,61.68,66.19,89.58,0.56,0.521,0.733,0.579
2010,1717206,8.98,1.13,74.56,66.15,93.3,0.52,0.511,0.792,0.593
2010,1717503,8.89,4.44,82.72,61.04,78.97,0.52,0.527,0.822,0.633
2010,1717800,9.43,3.09,61.19,57.1,79.35,0.63,0.455,0.82,0.589
2010,1717909,9.07,2.08,75.44,58.18,77.92,0.55,0.531,0.779,0.587
2010,1718006,9.43,2.51,75.28,67.52,94.54,0.51,0.584,0.785,0.586
2010,1718204,10.35,1.47,73.77,84.63,87.24,0.54,0.701,0.826,0.699
2010,1718303,9.84,4.13,58.17,76.13,81.47,0.53,0.517,0.73,0.526
2010,1718402,11.53,2.03,76.73,85.52,89.18,0.51,0.582,0.82,0.628
2010,1718451,9.3,2.53,67.86,93.09,71.22,0.44,0.595,0.809,0.621
2010,1718501,8.15,10.21,86.72,46.97,56.56,0.64,0.345,0.738,0.49
2010,1718550,9.24,2.57,47.19,77.31,88.55,0.53,0.49,0.76,0.503
2010,1718659,8.88,3.1,51.44,61.38,72.21,0.55,0.561,0.718,0.557
2010,1718709,9.26,3.92,62.08,55.29,82.97,0.48,0.501,0.795,0.588
2010,1718758,9.47,2.12,60.86,73.19,82.25,0.59,0.482,0.779,0.574
2010,1718808,10.01,2.32,69.51,72.45,81.13,0.5,0.59,0.691,0.546
2010,1718840,8.37,0.59,89.55,41.47,74.22,0.47,0.578,0.791,0.626
2010,1718865,8.82,2.92,60.31,60.95,88.94,0.54,0.482,0.804,0.604
2010,1718881,10.18,3.5,66.41,52.44,87.95,0.53,0.543,0.784,0.6
2010,1718899,9.75,0.0,43.03,57.87,86.98,0.53,0.527,0.83,0.63
2010,1718907,10.11,0.36,49.58,65.49,90.9,0.54,0.471,0.78,0.574
2010,1719004,9.85,2.91,77.62,69.07,86.47,0.47,0.575,0.817,0.618
2010,1720002,10.27,1.94,64.27,68.92,79.79,0.54,0.584,0.758,0.583
2010,1720101,10.17,2.39,68.82,68.64,83.19,0.56,0.506,0.736,0.595
2010,1720150,10.23,2.13,62.35,80.3,90.34,0.64,0.446,0.771,0.55
2010,1720200,9.68,4.03,60.68,69.12,89.22,0.56,0.544,0.762,0.582
2010,1720259,6.32,4.02,71.88,35.83,88.7,0.61,0.471,0.794,0.592
2010,1720309,9.08,5.19,51.0,73.41,82.94,0.55,0.487,0.748,0.516
2010,1720499,10.25,1.04,63.06,98.3,92.86,0.56,0.539,0.814,0.605
2010,1720655,10.36,1.82,81.89,81.78,86.16,0.56,0.592,0.814,0.638
2010,1720804,8.79,4.3,65.41,65.5,76.9,0.56,0.526,0.762,0.55
2010,1720853,10.2,3.13,66.55,79.91,92.43,0.5,0.599,0.794,0.623
2010,1720903,8.52,1.9,64.65,54.29,79.31,0.64,0.497,0.818,0.628
2010,1720937,7.76,2.36,47.58,52.97,80.02,0.55,0.47,0.798,0.578
2010,1720978,8.11,0.72,68.24,77.29,87.43,0.48,0.535,0.801,0.654
2010,1721000,10.35,0.98,68.61,77.67,87.87,0.58,0.749,0.827,0.789
2010,1721109,7.79,7.58,53.97,62.1,79.94,0.62,0.459,0.782,0.57
2010,1721208,9.88,3.52,67.3,76.52,84.63,0.52,0.623,0.801,0.634
2010,1721257,10.47,3.26,60.92,95.68,90.42,0.48,0.593,0.808,0.629
2010,1721307,8.63,3.08,63.38,51.11,76.5,0.57,0.425,0.791,0.601
2010,1722081,10.08,2.65,66.44,66.87,87.35,0.51,0.561,0.748,0.619
2010,1722107,9.98,2.82,72.53,77.95,87.59,0.6,0.57,0.818,0.648
2010,2100055,9.34,2.77,71.51,74.57,82.69,0.56,0.602,0.785,0.643
2010,2100105,8.62,5.11,43.63,53.41,89.83,0.59,0.434,0.725,0.471
2010,2100154,8.07,9.62,41.99,44.02,78.74,0.59,0.363,0.697,0.494
2010,2100204,8.21,4.1,51.01,34.65,80.97,0.59,0.475,0.753,0.525
2010,2100303,6.68,12.37,46.25,44.92,69.6,0.59,0.374,0.72,0.5
2010,2100402,8.75,5.56,80.04,75.22,84.27,0.52,0.473,0.719,0.486
2010,2100436,8.64,5.3,59.92,87.49,76.63,0.51,0.444,0.744,0.516
2010,2100477,9.8,4.48,68.84,68.46,83.23,0.57,0.483,0.774,0.465
2010,2100501,9.58,3.33,51.64,63.08,83.29,0.78,0.474,0.785,0.683
2010,2100550,8.36,7.73,41.14,71.64,80.28,0.57,0.406,0.688,0.503
2010,2100600,8.21,6.82,54.11,64.89,80.68,0.59,0.441,0.716,0.541
2010,2100709,9.18,4.65,53.2,76.26,83.16,0.6,0.492,0.762,0.523
2010,2100808,10.1,7.59,59.52,99.67,88.93,0.54,0.502,0.764,0.511
2010,2100832,9.68,2.91,43.86,58.3,84.37,0.52,0.483,0.718,0.529
2010,2100873,9.47,7.12,53.61,92.09,86.71,0.52,0.444,0.706,0.483
2010,2100907,8.91,9.96,59.38,59.61,80.34,0.59,0.402,0.709,0.497
2010,2100956,6.87,9.65,41.62,44.57,72.88,0.72,0.365,0.701,0.525
2010,2101004,9.4,5.29,61.72,59.6,85.28,0.57,0.546,0.764,0.587
2010,2101103,9.61,1.91,62.06,72.8,87.89,0.54,0.634,0.776,0.535
2010,2101202,9.79,4.21,66.5,81.57,83.01,0.55,0.591,0.753,0.619
2010,2101251,9.44,3.58,62.45,81.07,81.91,0.54,0.58,0.768,0.558
2010,2101301,10.52,4.95,55.83,92.53,84.75,0.58,0.484,0.737,0.54
2010,2101350,10.41,4.21,51.62,62.23,87.91,0.55,0.479,0.681,0.474
2010,2101400,9.55,2.49,60.85,77.63,78.46,0.58,0.597,0.807,0.674
2010,2101509,8.82,3.72,67.47,80.07,84.75,0.52,0.484,0.743,0.578
2010,2101608,8.95,5.14,61.84,76.93,85.44,0.62,0.498,0.763,0.585
2010,2101707,9.11,4.87,53.54,75.35,87.54,0.61,0.479,0.752,0.515
2010,2101731,8.06,12.04,57.12,79.8,93.53,0.63,0.455,0.707,0.417
2010,2101772,9.23,7.33,42.19,70.53,89.92,0.5,0.45,0.735,0.515
2010,2101806,7.6,7.85,44.45,63.33,83.98,0.58,0.426,0.719,0.531
2010,2101905,8.61,3.19,84.21,67.56,77.99,0.55,0.561,0.757,0.51
2010,2101939,10.84,5.04,67.15,74.29,90.35,0.47,0.547,0.742,0.544
2010,2101970,9.38,5.17,56.57,58.01,81.84,0.52,0.461,0.681,0.515
2010,2102002,8.41,7.36,55.76,68.32,77.47,0.58,0.4,0.75,0.519
2010,2102036,8.22,7.78,35.9,60.8,69.38,0.62,0.431,0.751,0.537
2010,2102077,8.96,4.9,67.49,83.25,80.44,0.49,0.493,0.741,0.486
2010,2102101,8.53,6.06,66.8,57.71,83.77,0.64,0.454,0.758,0.517
2010,2102150,8.58,7.77,40.23,52.48,73.81,0.48,0.408,0.677,0.507
2010,2102200,10.14,6.9,55.13,49.0,83.29,0.63,0.48,0.714,0.479
2010,2102309,9.04,4.96,71.24,70.39,84.37,0.55,0.506,0.752,0.539
2010,2102325,8.72,5.83,55.3,64.5,78.54,0.6,0.455,0.708,0.533
2010,2102358,10.27,5.6,69.29,71.94,79.43,0.5,0.505,0.725,0.54
2010,2102374,8.74,9.13,51.23,61.32,81.28,0.57,0.476,0.773,0.422
2010,2102408,9.02,8.82,53.29,71.1,79.52,0.57,0.505,0.72,0.466
2010,2102507,7.61,6.9,44.48,56.79,79.32,0.63,0.421,0.747,0.456
2010,2102556,9.91,2.85,69.28,78.56,77.52,0.48,0.586,0.774,0.611
2010,2102606,8.83,5.77,56.65,74.73,85.79,0.58,0.456,0.745,0.52
2010,2102705,8.83,7.07,52.92,73.83,80.49,0.6,0.468,0.774,0.497
2010,2102754,8.35,7.21,56.65,52.95,83.74,0.57,0.43,0.698,0.517
2010,2102804,8.76,2.71,65.88,53.35,81.78,0.55,0.529,0.802,0.6
2010,2102903,9.72,4.25,71.57,74.94,83.01,0.54,0.476,0.747,0.533
2010,2103000,9.66,5.29,66.46,82.9,83.73,0.55,0.543,0.753,0.595
2010,2103109,9.22,2.27,69.12,99.1,86.16,0.56,0.57,0.748,0.52
2010,2103125,9.52,3.77,48.09,74.89,86.66,0.54,0.557,0.713,0.503
2010,2103158,8.19,8.95,54.49,70.62,74.02,0.56,0.442,0.707,0.51
2010,2103174,7.66,7.54,44.96,60.45,74.22,0.56,0.382,0.717,0.508
2010,2103208,8.72,5.08,61.6,69.6,78.59,0.59,0.517,0.77,0.554
2010,2103257,9.67,3.8,58.98,70.2,84.43,0.47,0.529,0.728,0.562
2010,2103307,8.88,6.04,64.9,67.86,80.57,0.57,0.492,0.754,0.568
2010,2103406,8.28,4.97,53.47,48.72,82.35,0.54,0.454,0.728,0.544
2010,2103505,9.2,7.19,66.26,65.16,77.87,0.63,0.524,0.709,0.571
2010,2103554,8.15,11.0,55.11,31.98,83.39,0.51,0.37,0.738,0.492
2010,2103604,9.35,5.8,56.61,74.33,82.01,0.58,0.475,0.737,0.545
2010,2103703,10.08,2.83,71.52,67.74,84.99,0.58,0.525,0.768,0.568
2010,2103752,9.61,3.39,54.71,86.67,82.33,0.45,0.535,0.747,0.561
2010,2103802,8.9,3.41,77.33,57.27,79.38,0.48,0.545,0.759,0.582
2010,2103901,8.82,7.21,52.1,75.94,92.41,0.6,0.451,0.693,0.485
2010,2104008,9.82,5.43,53.76,79.4,84.26,0.59,0.503,0.713,0.561
2010,2104057,7.73,4.24,71.74,51.04,69.62,0.56,0.536,0.8,0.666
2010,2104073,9.51,2.15,57.75,54.32,78.96,0.62,0.405,0.729,0.511
2010,2104081,5.75,10.38,63.19,32.88,81.1,0.55,0.286,0.728,0.417
2010,2104099,8.1,4.08,62.88,70.5,83.45,0.63,0.459,0.774,0.485
2010,2104107,8.65,1.82,57.67,61.39,86.81,0.53,0.534,0.773,0.566
2010,2104206,9.48,5.77,65.29,61.56,80.46,0.56,0.494,0.706,0.558
2010,2104305,9.09,3.0,54.87,79.37,80.0,0.5,0.546,0.75,0.537
2010,2104404,8.86,8.65,57.45,66.2,82.7,0.59,0.445,0.758,0.542
2010,2104503,9.3,5.72,68.21,60.38,84.69,0.55,0.481,0.687,0.545
2010,2104552,9.52,1.78,57.94,86.12,80.37,0.46,0.552,0.764,0.589
2010,2104602,9.75,9.52,62.95,75.81,84.79,0.58,0.462,0.736,0.55
2010,2104628,9.35,6.26,54.81,64.49,85.37,0.55,0.459,0.692,0.508
2010,2104651,8.19,7.43,53.64,61.76,76.07,0.52,0.387,0.718,0.509
2010,2104677,8.3,4.44,47.96,60.85,79.87,0.56,0.472,0.722,0.54
2010,2104701,8.55,6.29,76.8,56.8,75.68,0.53,0.459,0.748,0.538
2010,2104800,9.45,6.35,61.5,67.7,83.11,0.61,0.497,0.754,0.603
2010,2104909,9.84,1.99,54.76,78.52,87.77,0.56,0.592,0.772,0.535
2010,2105005,9.46,5.66,48.26,71.35,85.0,0.64,0.455,0.759,0.443
2010,2105104,9.75,2.51,54.66,85.12,91.03,0.59,0.472,0.727,0.475
2010,2105153,9.02,5.66,48.78,91.63,84.89,0.5,0.506,0.687,0.53
2010,2105203,9.96,4.98,64.56,65.03,80.74,0.52,0.536,0.747,0.578
2010,2105302,9.9,1.77,69.52,87.63,86.79,0.56,0.698,0.803,0.697
2010,2105351,8.82,8.96,46.19,77.83,83.01,0.55,0.419,0.726,0.456
2010,2105401,9.59,4.43,68.0,81.46,81.35,0.56,0.539,0.747,0.534
2010,2105427,9.42,3.55,72.22,75.14,79.81,0.52,0.545,0.764,0.601
2010,2105450,10.14,6.78,70.73,57.39,78.88,0.57,0.481,0.702,0.522
2010,2105476,6.75,12.91,43.43,51.91,83.36,0.67,0.346,0.766,0.445
2010,2105500,9.35,3.53,56.2,93.66,85.58,0.44,0.573,0.785,0.585
2010,2105609,9.33,8.78,48.75,52.41,81.77,0.57,0.445,0.743,0.533
2010,2105658,9.08,4.93,65.11,60.42,80.7,0.52,0.443,0.69,0.55
2010,2105708,9.53,6.75,65.46,72.31,85.93,0.55,0.502,0.724,0.561
2010,2105807,9.78,5.07,63.34,81.26,84.45,0.6,0.492,0.741,0.537
2010,2105906,8.54,4.8,53.34,54.98,85.91,0.51,0.466,0.731,0.508
2010,2105922,9.52,3.87,50.56,61.19,80.63,0.52,0.475,0.726,0.525
2010,2105948,10.19,5.21,64.59,52.13,83.38,0.47,0.534,0.737,0.555
2010,2105963,8.03,11.21,74.08,28.04,75.67,0.54,0.36,0.731,0.48
2010,2105989,10.02,4.72,55.72,69.26,85.34,0.6,0.494,0.738,0.561
2010,2106003,9.05,6.07,58.92,63.53,79.82,0.56,0.481,0.705,0.578
2010,2106102,10.11,3.49,65.04,76.4,85.36,0.54,0.495,0.771,0.516
2010,2106201,9.13,5.27,66.47,74.49,75.8,0.6,0.512,0.734,0.541
2010,2106300,9.19,6.34,62.3,66.69,77.09,0.59,0.499,0.729,0.502
2010,2106326,9.26,6.59,54.07,71.18,81.95,0.47,0.501,0.719,0.546
2010,2106359,6.62,15.53,51.0,14.12,61.77,0.62,0.299,0.774,0.4
2010,2106375,8.5,8.95,47.97,80.99,75.98,0.51,0.465,0.719,0.497
2010,2106409,9.4,8.35,53.85,83.06,87.43,0.57,0.494,0.776,0.483
2010,2106508,9.65,4.7,63.52,75.45,84.58,0.64,0.56,0.731,0.579
2010,2106607,8.9,7.9,65.21,58.11,80.11,0.56,0.434,0.739,0.519
2010,2106631,8.14,7.75,49.95,72.37,77.82,0.57,0.436,0.768,0.452
2010,2106672,8.51,8.88,51.52,62.13,82.26,0.54,0.413,0.764,0.465
2010,2106706,8.47,8.94,67.68,59.06,75.08,0.64,0.451,0.74,0.485
2010,2106755,8.48,3.35,63.59,65.42,78.29,0.47,0.55,0.751,0.55
2010,2106805,10.8,2.51,63.38,82.54,88.74,0.51,0.582,0.756,0.546
2010,2106904,8.76,7.71,51.49,69.6,82.35,0.52,0.464,0.704,0.499
2010,2107001,8.64,3.92,55.8,57.32,88.38,0.56,0.486,0.732,0.534
2010,2107100,8.17,7.32,51.12,72.24,87.75,0.58,0.48,0.706,0.485
2010,2107209,8.98,7.2,59.15,73.85,79.93,0.62,0.547,0.774,0.474
2010,2107258,8.53,2.64,68.68,56.25,78.13,0.54,0.481,0.749,0.502
2010,2107308,10.08,4.89,79.89,71.0,81.0,0.53,0.489,0.729,0.558
2010,2107357,9.59,2.81,61.35,79.22,87.19,0.47,0.484,0.755,0.536
2010,2107407,9.27,7.34,60.03,72.41,85.76,0.53,0.491,0.754,0.551
2010,2107456,9.61,3.71,60.25,80.57,89.64,0.6,0.531,0.724,0.495
2010,2107506,9.84,1.45,69.6,80.99,86.96,0.49,0.739,0.796,0.646
2010,2107605,9.49,5.32,63.96,68.45,81.67,0.57,0.492,0.715,0.488
2010,2107704,9.2,5.02,73.1,51.29,78.95,0.54,0.473,0.723,0.572
2010,2107803,8.34,10.01,59.75,52.81,78.65,0.55,0.416,0.758,0.504
2010,2107902,8.15,9.66,50.53,39.09,78.08,0.55,0.401,0.717,0.525
2010,2108009,10.14,4.15,79.7,80.26,76.84,0.55,0.559,0.753,0.54
2010,2108058,10.11,7.16,61.61,76.76,83.67,0.62,0.511,0.72,0.481
2010,2108108,9.12,8.74,64.39,60.14,75.04,0.58,0.447,0.677,0.546
2010,2108207,10.04,2.97,71.22,90.57,83.7,0.59,0.621,0.792,0.644
2010,2108256,8.36,7.76,46.04,57.49,79.87,0.58,0.415,0.696,0.475
2010,2108306,8.56,4.31,64.28,62.23,83.28,0.51,0.472,0.693,0.519
2010,2108405,10.26,3.79,68.58,85.46,79.11,0.53,0.572,0.744,0.506
2010,2108454,9.24,8.6,66.94,71.59,86.84,0.6,0.464,0.774,0.499
2010,2108504,9.83,3.17,54.19,87.27,80.65,0.51,0.592,0.755,0.568
2010,2108603,9.67,3.65,66.32,72.13,79.55,0.51,0.579,0.771,0.579
2010,2108702,7.93,9.75,54.0,52.43,78.86,0.53,0.408,0.727,0.535
2010,2108801,9.97,6.86,60.5,77.21,76.4,0.6,0.514,0.741,0.501
2010,2108900,9.97,5.37,66.92,73.34,86.81,0.54,0.481,0.732,0.543
2010,2109007,9.46,1.91,62.93,68.89,80.54,0.57,0.606,0.796,0.664
2010,2109056,10.29,2.43,64.51,89.94,91.75,0.52,0.561,0.772,0.538
2010,2109106,9.53,4.08,64.3,76.88,79.73,0.56,0.563,0.788,0.628
2010,2109205,8.53,4.69,69.77,59.01,86.77,0.61,0.532,0.743,0.452
2010,2109239,9.44,3.02,60.17,85.47,83.59,0.52,0.522,0.762,0.518
2010,2109270,9.5,6.12,60.81,84.01,83.74,0.51,0.472,0.752,0.486
2010,2109304,10.14,5.28,71.4,77.56,87.28,0.61,0.56,0.768,0.47
2010,2109403,8.69,9.19,48.73,45.21,86.61,0.6,0.414,0.722,0.448
2010,2109452,9.67,3.82,73.8,83.99,81.04,0.48,0.587,0.735,0.568
2010,2109502,9.4,3.42,69.76,63.99,86.2,0.6,0.442,0.757,0.572
2010,2109551,8.62,3.59,52.45,46.38,84.53,0.57,0.527,0.744,0.592
2010,2109601,9.84,3.67,73.36,73.0,81.02,0.51,0.592,0.752,0.566
2010,2109700,9.24,4.27,66.39,45.67,75.37,0.55,0.456,0.728,0.542
2010,2109759,9.56,5.54,59.73,62.18,79.87,0.58,0.435,0.722,0.461
2010,2109809,8.53,6.59,59.67,64.2,76.92,0.5,0.471,0.746,0.531
2010,2109908,10.18,3.36,67.45,88.57,84.89,0.53,0.615,0.788,0.633
2010,2110005,9.55,7.18,60.93,72.9,81.19,0.58,0.452,0.7,0.525
2010,2110039,9.14,4.21,48.91,73.46,82.72,0.52,0.51,0.723,0.583
2010,2110104,8.34,9.57,51.08,61.44,81.44,0.51,0.458,0.76,0.49
2010,2110203,9.54,4.36,66.65,79.7,83.46,0.53,0.551,0.743,0.553
2010,2110237,8.03,4.6,54.3,69.01,84.4,0.57,0.394,0.758,0.445
2010,2110278,7.95,3.3,47.42,42.77,77.83,0.62,0.416,0.738,0.454
2010,2110302,8.51,4.41,74.44,28.86,88.02,0.57,0.465,0.714,0.547
2010,2110401,8.91,7.75,68.3,54.94,84.4,0.62,0.452,0.749,0.468
2010,2110500,9.04,3.49,72.98,81.83,81.12,0.55,0.545,0.762,0.525
2010,2110609,8.96,6.67,57.92,82.65,83.66,0.59,0.479,0.762,0.514
2010,2110658,6.97,11.33,64.47,37.36,68.5,0.69,0.486,0.732,0.576
2010,2110708,9.6,4.03,67.27,78.11,82.96,0.6,0.504,0.713,0.549
2010,2110807,8.25,8.95,66.63,46.67,71.71,0.57,0.43,0.778,0.517
2010,2110856,9.12,4.43,70.86,67.61,78.68,0.51,0.479,0.748,0.556
2010,2110906,8.61,8.22,61.42,50.95,83.75,0.57,0.4,0.733,0.503
2010,2111003,9.76,3.78,78.52,64.79,82.58,0.63,0.577,0.752,0.493
2010,2111029,7.91,8.64,49.5,53.06,81.81,0.53,0.397,0.684,0.487
2010,2111052,9.37,4.09,74.6,65.31,82.41,0.53,0.542,0.753,0.554
2010,2111078,8.72,7.12,52.93,48.26,80.19,0.52,0.401,0.711,0.486
2010,2111102,8.79,4.45,64.98,85.91,84.15,0.56,0.522,0.726,0.613
2010,2111201,10.21,1.28,68.95,90.09,85.57,0.51,0.7,0.79,0.642
2010,2111250,9.21,4.8,57.3,41.79,81.72,0.55,0.48,0.719,0.501
