SG_UE,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDUCACAO
18139,0.545,0.7759999999999999,0.489
27073,0.545,0.752,0.431
24937,0.545,0.787,0.528
18112,0.545,0.7509999999999999,0.48700000000000004
34878,0.545,0.746,0.504
7870,0.545,0.687,0.48100000000000004
24333,0.545,0.753,0.47600000000000003
22411,0.545,0.7120000000000001,0.514
10995,0.545,0.725,0.401
11975,0.545,0.757,0.478
20010,0.545,0.742,0.44799999999999995
36820,0.545,0.764,0.479
20915,0.545,0.748,0.505
7692,0.545,0.737,0.475
34819,0.545,0.807,0.491
34835,0.545,0.716,0.392
16551,0.545,0.778,0.47600000000000003
10723,0.545,0.721,0.446
13650,0.546,0.7509999999999999,0.519
23876,0.546,0.762,0.529
37940,0.546,0.762,0.363
38954,0.546,0.685,0.442
13242,0.546,0.768,0.56
92541,0.546,0.691,0.59
7889,0.546,0.7190000000000001,0.501
23094,0.546,0.691,0.385
25038,0.546,0.778,0.433
9598,0.546,0.677,0.447
2275,0.546,0.775,0.42100000000000004
34932,0.546,0.7659999999999999,0.5529999999999999
12726,0.546,0.78,0.512
21571,0.546,0.752,0.447
31437,0.546,0.773,0.473
54178,0.546,0.8059999999999999,0.47700000000000004
8354,0.546,0.7559999999999999,0.5820000000000001
16268,0.546,0.738,0.457
15458,0.546,0.775,0.5529999999999999
28118,0.546,0.69,0.375
2771,0.546,0.7909999999999999,0.584
27030,0.546,0.7559999999999999,0.444
18678,0.547,0.757,0.502
25879,0.547,0.755,0.485
17833,0.547,0.747,0.501
9032,0.547,0.7140000000000001,0.465
4774,0.547,0.7559999999999999,0.501
14435,0.547,0.779,0.542
37958,0.547,0.768,0.45299999999999996
39845,0.547,0.753,0.469
11410,0.547,0.755,0.40299999999999997
13110,0.547,0.774,0.515
55034,0.547,0.7909999999999999,0.337
27618,0.547,0.774,0.424
11371,0.547,0.775,0.418
37680,0.547,0.701,0.45899999999999996
36994,0.547,0.748,0.539
35017,0.547,0.7829999999999999,0.48200000000000004
30970,0.547,0.748,0.43700000000000006
20338,0.5479999999999999,0.768,0.479
18198,0.5479999999999999,0.78,0.517
27413,0.5479999999999999,0.693,0.363
12424,0.5479999999999999,0.778,0.46399999999999997
31631,0.5479999999999999,0.779,0.414
36773,0.5479999999999999,0.764,0.48
20974,0.5479999999999999,0.778,0.423
35190,0.5479999999999999,0.731,0.431
12017,0.5479999999999999,0.7659999999999999,0.449
35890,0.5479999999999999,0.7490000000000001,0.523
5894,0.5479999999999999,0.764,0.392
30953,0.5479999999999999,0.77,0.43700000000000006
4804,0.5479999999999999,0.775,0.478
42080,0.5479999999999999,0.792,0.37
2291,0.5479999999999999,0.7559999999999999,0.431
98531,0.5479999999999999,0.725,0.52
73067,0.5479999999999999,0.762,0.59
41483,0.5479999999999999,0.757,0.46299999999999997
37591,0.5479999999999999,0.7120000000000001,0.439
13935,0.5479999999999999,0.7440000000000001,0.449
24597,0.5489999999999999,0.7120000000000001,0.381
23060,0.5489999999999999,0.703,0.436
16691,0.5489999999999999,0.748,0.423
19194,0.5489999999999999,0.758,0.439
20451,0.5489999999999999,0.742,0.436
19798,0.5489999999999999,0.77,0.431
22152,0.5489999999999999,0.745,0.491
42595,0.5489999999999999,0.7809999999999999,0.405
9113,0.5489999999999999,0.713,0.504
13633,0.5489999999999999,0.73,0.483
14710,0.5489999999999999,0.735,0.489
14052,0.5489999999999999,0.775,0.499
13099,0.5489999999999999,0.7509999999999999,0.524
16578,0.5489999999999999,0.748,0.47100000000000003
33235,0.5489999999999999,0.7709999999999999,0.371
21938,0.5489999999999999,0.713,0.493
28932,0.5489999999999999,0.7,0.466
33510,0.5489999999999999,0.775,0.47100000000000003
25658,0.5489999999999999,0.741,0.381
37079,0.5489999999999999,0.747,0.47100000000000003
2615,0.5489999999999999,0.8,0.46399999999999997
7781,0.55,0.69,0.44299999999999995
28690,0.55,0.701,0.4
10014,0.55,0.742,0.526
39896,0.55,0.7040000000000001,0.537
35610,0.55,0.7440000000000001,0.49
31070,0.55,0.7829999999999999,0.49
36382,0.55,0.782,0.45899999999999996
25151,0.55,0.743,0.445
96130,0.55,0.762,0.526
7897,0.55,0.736,0.462
38172,0.55,0.764,0.493
36080,0.55,0.74,0.435
39730,0.55,0.755,0.51
27537,0.55,0.708,0.462
27081,0.55,0.7290000000000001,0.435
41904,0.55,0.799,0.544
4685,0.55,0.732,0.397
19410,0.55,0.779,0.451
41300,0.55,0.787,0.534
12360,0.55,0.78,0.39899999999999997
4677,0.55,0.748,0.456
13153,0.55,0.772,0.506
9695,0.55,0.7509999999999999,0.55
41807,0.55,0.799,0.546
13234,0.55,0.759,0.556
11150,0.55,0.7,0.42
19763,0.55,0.765,0.45799999999999996
73105,0.55,0.7709999999999999,0.446
2011,0.551,0.7759999999999999,0.434
18635,0.551,0.741,0.48200000000000004
13200,0.551,0.754,0.547
17310,0.551,0.7709999999999999,0.46399999999999997
8478,0.551,0.754,0.491
19712,0.551,0.777,0.419
20095,0.551,0.7240000000000001,0.49
12572,0.551,0.7390000000000001,0.4
31674,0.551,0.7,0.455
13129,0.551,0.7709999999999999,0.551
14834,0.551,0.759,0.534
23930,0.551,0.726,0.385
41246,0.551,0.778,0.414
13714,0.551,0.764,0.56
2852,0.551,0.754,0.575
26255,0.551,0.754,0.534
93459,0.551,0.813,0.442
28312,0.551,0.732,0.507
30759,0.551,0.7390000000000001,0.55
13919,0.551,0.746,0.536
34711,0.551,0.705,0.451
11797,0.552,0.767,0.442
51292,0.552,0.8079999999999999,0.44299999999999995
5410,0.552,0.767,0.473
20613,0.552,0.758,0.44299999999999995
18058,0.552,0.713,0.45299999999999996
14354,0.552,0.7759999999999999,0.535
36579,0.552,0.763,0.40700000000000003
33898,0.552,0.754,0.445
23434,0.552,0.767,0.515
33804,0.552,0.685,0.467
10472,0.552,0.773,0.465
20850,0.552,0.747,0.441
34533,0.552,0.779,0.503
53996,0.552,0.787,0.519
2453,0.552,0.748,0.345
14010,0.552,0.7759999999999999,0.528
39900,0.552,0.695,0.395
16306,0.552,0.775,0.49200000000000005
18970,0.552,0.747,0.502
27090,0.552,0.732,0.428
14893,0.552,0.763,0.526
39926,0.5529999999999999,0.6859999999999999,0.429
11614,0.5529999999999999,0.774,0.423
30660,0.5529999999999999,0.74,0.504
6173,0.5529999999999999,0.794,0.473
20834,0.5529999999999999,0.6920000000000001,0.429
30910,0.5529999999999999,0.726,0.45
16373,0.5529999999999999,0.7340000000000001,0.499
35513,0.5529999999999999,0.757,0.475
31216,0.5529999999999999,0.722,0.462
17531,0.5529999999999999,0.7,0.447
12092,0.5529999999999999,0.7759999999999999,0.49200000000000005
23973,0.5529999999999999,0.72,0.47
19852,0.5529999999999999,0.753,0.455
41700,0.5529999999999999,0.787,0.45399999999999996
9016,0.5529999999999999,0.743,0.551
12521,0.5529999999999999,0.7040000000000001,0.499
13471,0.5529999999999999,0.768,0.504
19690,0.5529999999999999,0.7709999999999999,0.49700000000000005
13030,0.5539999999999999,0.758,0.517
28878,0.5539999999999999,0.758,0.478
1473,0.5539999999999999,0.72,0.392
12270,0.5539999999999999,0.708,0.474
20192,0.5539999999999999,0.773,0.49200000000000005
39390,0.5539999999999999,0.747,0.535
25011,0.5539999999999999,0.6809999999999999,0.43799999999999994
30899,0.5539999999999999,0.6859999999999999,0.45899999999999996
16241,0.5539999999999999,0.779,0.47700000000000004
34053,0.5539999999999999,0.7340000000000001,0.49
19186,0.5539999999999999,0.769,0.561
38512,0.5539999999999999,0.775,0.462
7617,0.5539999999999999,0.77,0.517
16179,0.5539999999999999,0.76,0.45799999999999996
16411,0.5539999999999999,0.758,0.584
35637,0.5539999999999999,0.747,0.527
34274,0.5539999999999999,0.787,0.465
20478,0.5539999999999999,0.72,0.435
37559,0.5539999999999999,0.789,0.37
8320,0.5539999999999999,0.753,0.542
30856,0.5539999999999999,0.7070000000000001,0.45299999999999996
34479,0.5539999999999999,0.7859999999999999,0.452
27332,0.5539999999999999,0.743,0.456
24554,0.5539999999999999,0.715,0.509
20117,0.5539999999999999,0.773,0.424
37354,0.5539999999999999,0.7659999999999999,0.478
34231,0.555,0.7340000000000001,0.496
38865,0.555,0.726,0.41700000000000004
33405,0.555,0.735,0.413
24732,0.555,0.725,0.41600000000000004
38377,0.555,0.74,0.465
5991,0.555,0.7829999999999999,0.37
31593,0.555,0.7609999999999999,0.40700000000000003
7803,0.555,0.737,0.534
4448,0.555,0.7809999999999999,0.42200000000000004
19313,0.555,0.7659999999999999,0.43
24694,0.555,0.774,0.509
4545,0.555,0.743,0.536
8621,0.555,0.718,0.491
23191,0.555,0.7509999999999999,0.44799999999999995
12149,0.555,0.7290000000000001,0.434
33472,0.555,0.759,0.434
19429,0.555,0.754,0.39399999999999996
16209,0.555,0.782,0.49200000000000005
25070,0.556,0.7759999999999999,0.499
49255,0.556,0.797,0.478
21415,0.556,0.779,0.47700000000000004
8281,0.556,0.748,0.479
23531,0.556,0.778,0.48100000000000004
35750,0.556,0.757,0.429
49352,0.556,0.813,0.46
5010,0.556,0.7559999999999999,0.499
11037,0.556,0.7090000000000001,0.366
42269,0.556,0.7859999999999999,0.514
27898,0.556,0.7659999999999999,0.44299999999999995
27634,0.556,0.7709999999999999,0.428
13390,0.556,0.758,0.51
98396,0.556,0.748,0.51
11932,0.557,0.7440000000000001,0.44799999999999995
10928,0.557,0.78,0.462
21059,0.557,0.7440000000000001,0.45299999999999996
48119,0.557,0.769,0.49700000000000005
73431,0.557,0.718,0.561
30732,0.557,0.758,0.413
16438,0.557,0.718,0.486
19399,0.557,0.759,0.49200000000000005
20559,0.557,0.753,0.435
12661,0.557,0.774,0.413
73610,0.557,0.76,0.517
36978,0.557,0.7909999999999999,0.513
17078,0.557,0.74,0.43700000000000006
28037,0.557,0.7140000000000001,0.46
38016,0.557,0.738,0.428
50890,0.557,0.8079999999999999,0.547
23043,0.557,0.7859999999999999,0.523
13331,0.557,0.764,0.521
23302,0.557,0.7509999999999999,0.45399999999999996
41327,0.557,0.74,0.457
4421,0.557,0.741,0.376
11738,0.557,0.7659999999999999,0.478
36650,0.5579999999999999,0.763,0.397
23140,0.5579999999999999,0.741,0.495
7129,0.5579999999999999,0.768,0.58
34770,0.5579999999999999,0.762,0.489
39942,0.5579999999999999,0.757,0.503
39691,0.5579999999999999,0.752,0.38299999999999995
39810,0.5579999999999999,0.779,0.465
33090,0.5579999999999999,0.758,0.47100000000000003
16063,0.5579999999999999,0.79,0.46799999999999997
32050,0.5579999999999999,0.764,0.515
35831,0.5579999999999999,0.736,0.499
5134,0.5579999999999999,0.773,0.41200000000000003
8400,0.5579999999999999,0.738,0.524
16284,0.5579999999999999,0.732,0.504
45497,0.5579999999999999,0.774,0.516
34614,0.5579999999999999,0.805,0.47100000000000003
18953,0.5579999999999999,0.735,0.494
23256,0.5579999999999999,0.726,0.474
7811,0.5579999999999999,0.706,0.494
19470,0.5579999999999999,0.752,0.494
8451,0.5579999999999999,0.7290000000000001,0.489
15539,0.5579999999999999,0.7190000000000001,0.593
28452,0.5579999999999999,0.723,0.498
10235,0.5579999999999999,0.779,0.485
35718,0.5589999999999999,0.7859999999999999,0.382
1139,0.5589999999999999,0.723,0.38799999999999996
10553,0.5589999999999999,0.759,0.48200000000000004
13145,0.5589999999999999,0.7090000000000001,0.562
23450,0.5589999999999999,0.754,0.42
34894,0.5589999999999999,0.765,0.503
17353,0.5589999999999999,0.769,0.568
46795,0.5589999999999999,0.797,0.484
16977,0.5589999999999999,0.773,0.509
42102,0.5589999999999999,0.7959999999999999,0.618
35351,0.5589999999999999,0.7659999999999999,0.406
25453,0.5589999999999999,0.7440000000000001,0.42100000000000004
23159,0.5589999999999999,0.792,0.48200000000000004
25097,0.5589999999999999,0.763,0.48700000000000004
40525,0.5589999999999999,0.738,0.43700000000000006
34738,0.5589999999999999,0.789,0.447
21334,0.5589999999999999,0.767,0.409
73172,0.5589999999999999,0.73,0.52
12548,0.5589999999999999,0.685,0.47100000000000003
40886,0.5589999999999999,0.7809999999999999,0.5429999999999999
52477,0.5589999999999999,0.7859999999999999,0.419
27235,0.5589999999999999,0.6970000000000001,0.384
14656,0.5589999999999999,0.7609999999999999,0.5539999999999999
16004,0.5589999999999999,0.737,0.586
18279,0.5589999999999999,0.767,0.48200000000000004
38610,0.5589999999999999,0.764,0.5
14079,0.5589999999999999,0.767,0.525
9717,0.5589999999999999,0.745,0.505
27715,0.56,0.735,0.451
33855,0.56,0.775,0.49
19860,0.56,0.726,0.48100000000000004
12262,0.56,0.732,0.42700000000000005
41386,0.56,0.799,0.469
17574,0.56,0.752,0.509
26212,0.56,0.76,0.52
10952,0.56,0.765,0.583
16055,0.56,0.713,0.502
15350,0.56,0.7609999999999999,0.509
27197,0.56,0.758,0.518
24651,0.56,0.698,0.48700000000000004
12130,0.56,0.7709999999999999,0.44
31933,0.56,0.7190000000000001,0.532
31755,0.56,0.722,0.531
10251,0.56,0.73,0.423
10561,0.56,0.753,0.499
33057,0.56,0.723,0.48700000000000004
39110,0.56,0.721,0.508
15970,0.56,0.784,0.5579999999999999
22330,0.56,0.777,0.462
5819,0.56,0.741,0.43799999999999994
3026,0.56,0.81,0.434
15318,0.56,0.774,0.556
41726,0.56,0.757,0.52
7242,0.561,0.747,0.535
4782,0.561,0.792,0.402
24635,0.561,0.6759999999999999,0.449
18155,0.561,0.767,0.48100000000000004
14133,0.561,0.759,0.5920000000000001
34797,0.561,0.763,0.45399999999999996
18996,0.561,0.722,0.47100000000000003
14672,0.561,0.777,0.569
18171,0.561,0.758,0.519
35556,0.561,0.748,0.415
16993,0.561,0.7090000000000001,0.462
7773,0.561,0.713,0.503
14273,0.561,0.76,0.568
7862,0.561,0.738,0.494
98450,0.561,0.7390000000000001,0.46399999999999997
8133,0.561,0.7240000000000001,0.502
36633,0.561,0.6890000000000001,0.424
12432,0.561,0.7759999999999999,0.488
22055,0.561,0.763,0.45899999999999996
22039,0.561,0.795,0.47100000000000003
37699,0.561,0.777,0.462
10146,0.561,0.7440000000000001,0.486
38679,0.561,0.746,0.496
19127,0.561,0.721,0.41700000000000004
10316,0.561,0.78,0.39399999999999996
23272,0.561,0.73,0.491
34150,0.562,0.71,0.452
13501,0.562,0.7340000000000001,0.588
14990,0.562,0.745,0.5710000000000001
17957,0.562,0.738,0.442
18856,0.562,0.716,0.466
21598,0.562,0.742,0.48
7480,0.562,0.728,0.529
20133,0.562,0.748,0.496
14451,0.562,0.7759999999999999,0.634
15156,0.562,0.7340000000000001,0.604
18015,0.562,0.7659999999999999,0.47100000000000003
30031,0.562,0.7559999999999999,0.446
33693,0.562,0.76,0.444
19771,0.562,0.723,0.451
15474,0.562,0.764,0.531
10936,0.562,0.772,0.56
25372,0.562,0.809,0.506
19950,0.562,0.731,0.47700000000000004
9334,0.562,0.777,0.491
14290,0.562,0.7609999999999999,0.613
49050,0.562,0.797,0.415
38946,0.563,0.738,0.565
4723,0.563,0.7879999999999999,0.371
36676,0.563,0.7040000000000001,0.479
28410,0.563,0.7859999999999999,0.462
39713,0.563,0.741,0.479
41866,0.563,0.773,0.5489999999999999
32093,0.563,0.7509999999999999,0.41700000000000004
22071,0.563,0.711,0.461
41149,0.563,0.768,0.48100000000000004
35270,0.563,0.775,0.479
40533,0.563,0.7709999999999999,0.444
20052,0.563,0.732,0.45
42480,0.563,0.8109999999999999,0.5589999999999999
13358,0.563,0.763,0.575
4260,0.563,0.797,0.39899999999999997
12513,0.563,0.7490000000000001,0.47600000000000003
9539,0.563,0.688,0.47700000000000004
12297,0.563,0.718,0.436
13137,0.563,0.774,0.499
10170,0.563,0.752,0.46799999999999997
11118,0.563,0.738,0.48
23493,0.563,0.6809999999999999,0.493
73253,0.563,0.742,0.478
13056,0.563,0.7240000000000001,0.517
33170,0.563,0.7509999999999999,0.42100000000000004
33570,0.563,0.77,0.386
27138,0.563,0.752,0.496
33278,0.564,0.778,0.556
19593,0.564,0.7759999999999999,0.541
16837,0.564,0.759,0.485
32450,0.564,0.722,0.542
22314,0.564,0.7490000000000001,0.456
25518,0.564,0.773,0.47200000000000003
35491,0.564,0.7659999999999999,0.513
16292,0.564,0.726,0.442
25470,0.564,0.758,0.514
14575,0.564,0.7340000000000001,0.5529999999999999
10022,0.564,0.7490000000000001,0.475
4995,0.564,0.7909999999999999,0.507
32379,0.564,0.732,0.49
40541,0.564,0.787,0.521
39870,0.564,0.768,0.396
21237,0.564,0.733,0.45799999999999996
15776,0.564,0.76,0.608
73083,0.564,0.7559999999999999,0.436
52892,0.564,0.816,0.42700000000000005
40584,0.564,0.7809999999999999,0.478
19496,0.564,0.7859999999999999,0.42700000000000005
18430,0.564,0.789,0.522
33812,0.564,0.782,0.49700000000000005
33790,0.564,0.789,0.514
8567,0.565,0.738,0.534
10812,0.565,0.7559999999999999,0.45
15610,0.565,0.754,0.574
19615,0.565,0.757,0.509
39756,0.565,0.7509999999999999,0.368
32433,0.565,0.74,0.541
14818,0.565,0.732,0.541
13510,0.565,0.7290000000000001,0.578
40401,0.565,0.779,0.537
38814,0.565,0.787,0.525
13293,0.565,0.74,0.564
25631,0.565,0.768,0.426
20176,0.565,0.795,0.488
33294,0.565,0.7659999999999999,0.47100000000000003
34339,0.565,0.7979999999999999,0.48200000000000004
23132,0.565,0.799,0.488
17817,0.565,0.763,0.516
22179,0.565,0.772,0.424
23850,0.565,0.7170000000000001,0.573
35700,0.565,0.789,0.424
36455,0.565,0.77,0.425
18554,0.565,0.77,0.461
39195,0.565,0.772,0.44
19682,0.565,0.7070000000000001,0.49
45918,0.565,0.795,0.516
35130,0.565,0.7490000000000001,0.43
17515,0.565,0.737,0.512
41408,0.565,0.797,0.493
16144,0.565,0.727,0.519
19909,0.5660000000000001,0.68,0.462
38342,0.5660000000000001,0.759,0.366
15130,0.5660000000000001,0.7609999999999999,0.626
21156,0.5660000000000001,0.79,0.534
21377,0.5660000000000001,0.745,0.499
18775,0.5660000000000001,0.77,0.516
38431,0.5660000000000001,0.79,0.564
19488,0.5660000000000001,0.76,0.419
33553,0.5660000000000001,0.7170000000000001,0.469
43397,0.5660000000000001,0.797,0.462
17990,0.5660000000000001,0.777,0.527
23027,0.5660000000000001,0.789,0.505
91847,0.5660000000000001,0.8109999999999999,0.444
7790,0.5660000000000001,0.773,0.534
27871,0.5660000000000001,0.755,0.424
36056,0.5660000000000001,0.77,0.469
10510,0.5660000000000001,0.754,0.473
34193,0.5660000000000001,0.7490000000000001,0.475
38164,0.5660000000000001,0.727,0.424
11576,0.5660000000000001,0.767,0.428
53171,0.5660000000000001,0.782,0.539
21458,0.5660000000000001,0.772,0.514
37974,0.5660000000000001,0.76,0.449
37915,0.5660000000000001,0.777,0.498
30937,0.5660000000000001,0.747,0.508
8915,0.5660000000000001,0.752,0.5920000000000001
31232,0.5660000000000001,0.741,0.435
17272,0.5660000000000001,0.789,0.45799999999999996
43613,0.5660000000000001,0.746,0.433
39233,0.5660000000000001,0.754,0.426
25976,0.5660000000000001,0.727,0.46299999999999997
19437,0.5660000000000001,0.79,0.48
22357,0.5660000000000001,0.741,0.527
51195,0.5660000000000001,0.787,0.389
12378,0.5670000000000001,0.701,0.425
9490,0.5670000000000001,0.758,0.5479999999999999
37192,0.5670000000000001,0.7440000000000001,0.46399999999999997
39217,0.5670000000000001,0.768,0.488
19070,0.5670000000000001,0.7490000000000001,0.451
21075,0.5670000000000001,0.762,0.488
17019,0.5670000000000001,0.7759999999999999,0.529
16632,0.5670000000000001,0.747,0.5660000000000001
90565,0.5670000000000001,0.805,0.5489999999999999
37770,0.5670000000000001,0.7170000000000001,0.47200000000000003
19844,0.5670000000000001,0.747,0.456
26093,0.5670000000000001,0.7759999999999999,0.504
24473,0.5670000000000001,0.7120000000000001,0.523
14850,0.5670000000000001,0.779,0.5539999999999999
10057,0.5670000000000001,0.7509999999999999,0.47
19348,0.5670000000000001,0.725,0.5870000000000001
32514,0.5670000000000001,0.7190000000000001,0.47600000000000003
39276,0.5670000000000001,0.774,0.47700000000000004
15334,0.5670000000000001,0.75,0.5770000000000001
23671,0.5670000000000001,0.715,0.46
45071,0.568,0.794,0.494
41009,0.568,0.799,0.509
35815,0.568,0.748,0.39
14095,0.568,0.731,0.536
16918,0.568,0.7440000000000001,0.518
33430,0.568,0.7609999999999999,0.47
28134,0.568,0.752,0.42200000000000004
11770,0.568,0.787,0.485
38873,0.568,0.7829999999999999,0.46799999999999997
25836,0.568,0.763,0.49200000000000005
38415,0.568,0.7290000000000001,0.452
38393,0.568,0.767,0.48100000000000004
32018,0.568,0.75,0.486
39640,0.568,0.777,0.436
11274,0.568,0.7809999999999999,0.524
40509,0.568,0.754,0.4
36277,0.568,0.718,0.45799999999999996
7714,0.568,0.768,0.525
19267,0.568,0.797,0.47600000000000003
14419,0.568,0.779,0.5479999999999999
8168,0.568,0.735,0.5870000000000001
7633,0.568,0.754,0.49200000000000005
21733,0.568,0.772,0.479
8672,0.568,0.755,0.5920000000000001
21253,0.568,0.7709999999999999,0.46799999999999997
24619,0.569,0.72,0.466
38210,0.569,0.757,0.451
38997,0.569,0.777,0.527
25690,0.569,0.769,0.52
19828,0.569,0.735,0.502
93386,0.569,0.813,0.489
31615,0.569,0.748,0.512
39993,0.569,0.764,0.498
93831,0.569,0.8140000000000001,0.557
12033,0.569,0.7,0.423
15814,0.569,0.759,0.5760000000000001
19178,0.569,0.7120000000000001,0.40700000000000003
45357,0.569,0.799,0.452
14753,0.569,0.758,0.525
23116,0.569,0.8009999999999999,0.47200000000000003
11053,0.569,0.787,0.461
31011,0.569,0.728,0.55
74942,0.57,0.7909999999999999,0.36200000000000004
24210,0.57,0.765,0.506
34363,0.57,0.7390000000000001,0.405
8508,0.57,0.743,0.515
10227,0.57,0.772,0.462
96199,0.57,0.782,0.45899999999999996
46450,0.57,0.759,0.38799999999999996
11819,0.57,0.72,0.53
18732,0.57,0.792,0.507
4871,0.57,0.76,0.521
73580,0.57,0.797,0.5710000000000001
23710,0.57,0.76,0.514
40479,0.57,0.794,0.414
36099,0.57,0.7240000000000001,0.502
13161,0.57,0.742,0.522
40240,0.57,0.799,0.5329999999999999
25917,0.57,0.77,0.504
11479,0.57,0.7040000000000001,0.431
33456,0.57,0.753,0.44299999999999995
16101,0.57,0.772,0.565
18791,0.57,0.779,0.46799999999999997
46396,0.57,0.7909999999999999,0.55
22136,0.57,0.792,0.544
26190,0.57,0.7509999999999999,0.484
21679,0.57,0.7859999999999999,0.504
37257,0.5710000000000001,0.745,0.47200000000000003
24791,0.5710000000000001,0.778,0.508
32395,0.5710000000000001,0.753,0.424
43214,0.5710000000000001,0.7979999999999999,0.469
38598,0.5710000000000001,0.7040000000000001,0.47
4308,0.5710000000000001,0.748,0.44299999999999995
